    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, icantbelieveitcansort_cmp, icantbelieveitcansort_swaps, icantbelieveitcansort_time, heapsort_cmp, heapsort_swaps, heapsort_time
 7566,         29476,            3391,             42,    227070,        9923,        210,                 114503845,                       13896,                      52386,       488813,         227051,           476
 7567,         29479,            3391,             42,    227450,        9940,        211,                 114534113,                       13899,                      52155,       488883,         227081,           480
 7568,         29482,            3391,             41,    229336,        9983,        216,                 114564385,                       13901,                      52009,       488944,         227105,           476
 7569,         29485,            3391,             42,    228287,        9927,        213,                 114594661,                       13903,                      52240,       489054,         227188,           475
 7570,         29488,            3391,             41,    227727,       10004,        210,                 114624941,                       13905,                      52165,       489055,         227171,           475
 7571,         29491,            3391,             41,    230091,        9985,        209,                 114655225,                       13907,                      52955,       489156,         227209,           481
 7572,         29498,            3393,             43,    234579,        9961,        215,                 114685513,                       13909,                      52883,       489261,         227250,           475
 7573,         29501,            3393,             41,    229229,        9999,        214,                 114715805,                       13911,                      52776,       489301,         227292,           476
 7574,         29504,            3393,             42,    229776,        9961,        215,                 114746101,                       13913,                      54651,       489397,         227332,           475
 7575,         29509,            3394,             41,    230002,        9983,        212,                 114776401,                       13914,                      52573,       489477,         227378,           472
 7576,         29512,            3394,             42,    228021,        9943,        210,                 114806705,                       13916,                      52820,       489538,         227392,           476
 7577,         29517,            3395,             41,    227331,        9930,        208,                 114837013,                       13917,                      53064,       489604,         227423,           473
 7578,         29526,            3398,             42,    229620,        9969,        210,                 114867325,                       13920,                      52487,       489649,         227450,           477
 7579,         29529,            3398,             41,    228871,        9941,        208,                 114897641,                       13922,                      55474,       489732,         227494,           474
 7580,         29532,            3398,             41,    227598,        9983,        208,                 114927961,                       13924,                      52195,       489798,         227522,           473
 7581,         29535,            3398,             41,    227339,        9980,        205,                 114958285,                       13926,                      52562,       489856,         227556,           479
 7582,         29540,            3399,             41,    228233,       10000,        208,                 114988613,                       13927,                      52087,       489965,         227613,           477
 7583,         29547,            3401,             42,    228261,       10020,        209,                 115018945,                       13929,                      52299,       490031,         227642,           476
 7584,         29556,            3404,             42,    240159,       10051,        214,                 115049281,                       13932,                      52753,       490121,         227702,           481
 7585,         29559,            3404,             42,    240165,       10051,        214,                 115079621,                       13934,                      52580,       490155,         227699,           476
 7586,         29562,            3404,             42,    238407,        9984,        212,                 115109965,                       13936,                      53128,       490245,         227739,           474
 7587,         29567,            3405,             42,    238632,        9997,        213,                 115140313,                       13937,                      52124,       490279,         227755,           476
 7588,         29570,            3405,             41,    228434,       10022,        210,                 115170665,                       13937,                      53000,       490372,         227808,           476
 7589,         29577,            3407,             42,    228333,       10010,        212,                 115201021,                       13938,                      53359,       490426,         227824,           481
 7590,         29580,            3407,             42,    229739,       10026,        216,                 115231381,                       13942,                      52697,       490501,         227858,           477
 7591,         29583,            3407,             41,    230259,        9994,        210,                 115261745,                       13944,                      53135,       490551,         227889,           474
 7592,         29588,            3408,             42,    235191,       10031,        212,                 115292113,                       13945,                      52267,       490651,         227932,           477
 7593,         29591,            3408,             41,    235216,       10042,        214,                 115322485,                       13947,                      56522,       490672,         227936,           478
 7594,         29594,            3408,             41,    228446,       10027,        208,                 115352861,                       13949,                      54755,       490763,         227987,           477
 7595,         29597,            3408,             41,    237739,       10057,        214,                 115383241,                       13951,                      52388,       490832,         228030,           475
 7596,         29602,            3409,             42,    235591,       10055,        212,                 115413625,                       13952,                      52965,       490939,         228092,           489
 7597,         29605,            3409,             49,    236379,       10092,        278,                 115444013,                       13954,                      53111,       490959,         228082,           478
 7598,         29608,            3409,             41,    236151,       10038,        212,                 115474405,                       13956,                      52492,       491041,         228123,           481
 7599,         29611,            3409,             42,    237809,       10052,        214,                 115504801,                       13958,                      52577,       491145,         228196,           474
 7600,         29614,            3409,             41,    238012,       10086,        214,                 115535201,                       13960,                      52804,       491193,         228199,           479
 7601,         29617,            3409,             41,    237947,       10084,        214,                 115565605,                       13960,                      52815,       491262,         228237,           481
 7602,         29620,            3409,             42,    229494,       10021,        211,                 115596013,                       13963,                      54438,       491311,         228260,           477
 7603,         29623,            3409,             41,    229061,       10043,        210,                 115626425,                       13965,                      52473,       491411,         228320,           475
 7604,         29626,            3409,             41,    233982,       10039,        216,                 115656841,                       13967,                      53255,       491484,         228334,           481
 7605,         29629,            3409,             42,    234011,       10039,        214,                 115687261,                       13969,                      52839,       491539,         228354,           550
 7606,         29636,            3411,             42,    234958,       10056,        235,                 115717685,                       13971,                      53378,       491609,         228395,           478
 7607,         29645,            3414,             42,    229184,       10037,        210,                 115748113,                       13974,                      53187,       491657,         228422,           477
 7608,         29654,            3417,             42,    236565,       10004,        213,                 115778545,                       13977,                      52956,       491753,         228475,           478
 7609,         29657,            3417,             41,    237816,       10047,        214,                 115808981,                       13979,                      53523,       491832,         228514,           497
 7610,         29660,            3417,             43,    230310,       10089,        310,                 115839421,                       13981,                      52805,       491891,         228541,           477
 7611,         29663,            3417,             42,    230271,       10114,        214,                 115869865,                       13983,                      52727,       492002,         228601,           477
 7612,         29670,            3419,             44,    233866,       10022,        221,                 115900313,                       13985,                      54904,       492057,         228625,           477
 7613,         29675,            3420,             41,    235024,       10023,        216,                 115930765,                       13986,                      53249,       492131,         228657,           555
 7614,         29678,            3420,             42,    233985,       10003,        228,                 115961221,                       13988,                      52762,       492179,         228688,           477
 7615,         29681,            3420,             42,    230097,       10011,        212,                 115991681,                       13990,                      52956,       492254,         228723,           480
 7616,         29686,            3421,             42,    235430,       10044,        215,                 116022145,                       13991,                      53557,       492313,         228757,           490
 7617,         29689,            3421,             43,    234620,        9998,        211,                 116052613,                       13993,                      52844,       492427,         228821,           479
 7618,         29692,            3421,             42,    239994,        9971,        215,                 116083085,                       13995,                      53091,       492476,         228843,           479
 7619,         29695,            3421,             42,    240588,        9997,        216,                 116113561,                       13997,                      53973,       492513,         228847,           483
 7620,         29698,            3421,             42,    230616,       10073,        211,                 116144041,                       13999,                      52855,       492600,         228882,           480
 7621,         29701,            3421,             41,    231154,       10077,        210,                 116174525,                       14001,                      53063,       492652,         228918,           477
 7622,         29704,            3421,             42,    236981,       10078,        219,                 116205013,                       14003,                      53679,       492757,         228963,           479
 7623,         29707,            3421,             42,    237815,       10053,        213,                 116235505,                       14005,                      52708,       492816,         228983,           476
 7624,         29710,            3421,             41,    237408,       10041,        214,                 116266001,                       14007,                      53181,       492855,         229007,           480
 7625,         29715,            3422,             42,    229833,       10066,        280,                 116296501,                       14008,                      52899,       492982,         229080,           479
 7626,         29720,            3423,             42,    237790,       10048,        212,                 116327005,                       14009,                      53126,       493017,         229090,           557
 7627,         29723,            3423,             42,    234290,       10011,        211,                 116357513,                       14011,                      57641,       493076,         229125,           476
 7628,         29726,            3423,             42,    233766,       10043,        214,                 116388025,                       14013,                      53286,       493170,         229169,           490
 7629,         29729,            3423,             42,    233933,       10048,        210,                 116418541,                       14015,                      53455,       493230,         229192,           480
 7630,         29732,            3423,             42,    240233,       10055,        213,                 116449061,                       14017,                      53803,       493290,         229223,           484
 7631,         29737,            3424,             42,    237746,       10087,        221,                 116479585,                       14018,                      54838,       493383,         229273,           481
 7632,         29740,            3424,             42,    230821,       10102,        212,                 116510113,                       14020,                      53665,       493407,         229287,           514
 7633,         29747,            3426,             52,    228657,       10080,        282,                 116540645,                       14022,                      52849,       493481,         229313,           477
 7634,         29750,            3426,             42,    230468,       10114,        215,                 116571181,                       14024,                      53106,       493572,         229358,           478
 7635,         29753,            3426,             43,    230580,       10113,        212,                 116601721,                       14026,                      53085,       493658,         229398,           478
 7636,         29756,            3426,             44,    237916,       10094,        214,                 116632265,                       14028,                      52977,       493715,         229442,           480
 7637,         29759,            3426,             42,    237687,       10100,        215,                 116662813,                       14030,                      53045,       493793,         229469,           478
 7638,         29762,            3426,             43,    229587,       10042,        212,                 116693365,                       14032,                      52929,       493875,         229515,           477
 7639,         29765,            3426,             42,    230483,       10039,        212,                 116723921,                       14034,                      53757,       493932,         229541,           482
 7640,         29768,            3426,             42,    231101,       10105,        213,                 116754481,                       14036,                      52844,       494007,         229575,           480
 7641,         29771,            3426,             42,    234147,       10093,        213,                 116785045,                       14038,                      53596,       494057,         229597,           479
 7642,         29774,            3426,             42,    242320,       10036,        219,                 116815613,                       14038,                      52905,       494157,         229654,           480
 7643,         29777,            3426,             42,    243844,       10093,        216,                 116846185,                       14041,                      53237,       494206,         229682,           480
 7644,         29780,            3426,             42,    239732,       10037,        215,                 116876761,                       14043,                      53121,       494275,         229713,           480
 7645,         29783,            3426,             42,    237475,       10026,        214,                 116907341,                       14045,                      53590,       494360,         229765,           541
 7646,         29786,            3426,             42,    235257,       10096,        233,                 116937925,                       14047,                      53814,       494414,         229780,           479
 7647,         29793,            3428,             42,    232753,       10082,        217,                 116968513,                       14049,                      53306,       494477,         229812,           484
 7648,         29802,            3431,             42,    237550,       10064,        214,                 116999105,                       14052,                      53670,       494574,         229865,           477
 7649,         29805,            3431,             41,    237762,       10096,        214,                 117029701,                       14054,                      54465,       494624,         229888,           481
 7650,         29808,            3431,             43,    232770,       10109,        221,                 117060301,                       14056,                      57231,       494664,         229886,           479
 7651,         29811,            3431,             42,    231640,       10081,        211,                 117090905,                       14058,                      53650,       494763,         229937,           478
 7652,         29814,            3431,             43,    234008,       10157,        215,                 117121513,                       14060,                      53757,       494794,         229957,           480
 7653,         29817,            3431,             42,    233928,       10127,        215,                 117152125,                       14062,                      53389,       494864,         229994,           483
 7654,         29820,            3431,             42,    233343,       10123,        215,                 117182741,                       14064,                      53632,       494974,         230053,           478
 7655,         29823,            3431,             43,    233092,       10129,        215,                 117213361,                       14066,                      53615,       495058,         230085,           486
 7656,         29828,            3432,             42,    235394,       10127,        235,                 117243985,                       14067,                      53279,       495123,         230128,           482
 7657,         29837,            3435,             42,    238090,       10156,        216,                 117274613,                       14070,                      53717,       495188,         230156,           480
 7658,         29840,            3435,             42,    234877,       10126,        215,                 117305245,                       14072,                      53181,       495244,         230174,           481
 7659,         29843,            3435,             42,    234114,       10134,        215,                 117335881,                       14074,                      54381,       495300,         230209,           663
 7660,         29848,            3436,             42,    230930,       10084,        226,                 117366521,                       14075,                      53489,       495401,         230272,           547
 7661,         29853,            3437,             42,    231804,       10092,        213,                 117397165,                       14076,                      53278,       495454,         230280,           479
 7662,         29856,            3437,             42,    231203,       10113,        213,                 117427813,                       14078,                      53742,       495522,         230306,           481
 7663,         29859,            3437,             42,    231340,       10101,        214,                 117458465,                       14080,                      54991,       495605,         230352,           482
 7664,         29862,            3437,             42,    237157,       10081,        216,                 117489121,                       14082,                      53780,       495687,         230420,           482
 7665,         29865,            3437,             44,    237048,       10083,        216,                 117519781,                       14084,                      55146,       495731,         230432,           481
 7666,         29868,            3437,             43,    231165,       10064,        211,                 117550445,                       14086,                      54359,       495790,         230461,           556
 7667,         29873,            3438,             42,    230233,       10122,        212,                 117581113,                       14087,                      53569,       495847,         230491,           482
 7668,         29880,            3440,             44,    240557,       10148,        218,                 117611785,                       14089,                      53935,       495915,         230522,           479
 7669,         29883,            3440,             46,    239371,       10072,        224,                 117642461,                       14091,                      54627,       496008,         230575,           557
 7670,         29886,            3440,             42,    229756,       10065,        213,                 117673141,                       14093,                      54193,       496095,         230620,           479
 7671,         29889,            3440,             42,    229613,       10053,        211,                 117703825,                       14095,                      53519,       496146,         230649,           484
 7672,         29892,            3440,             43,    233745,       10121,        214,                 117734513,                       14097,                      53482,       496215,         230683,           480
 7673,         29895,            3440,             42,    234735,       10133,        218,                 117765205,                       14099,                      54272,       496310,         230726,           483
 7674,         29902,            3442,             42,    232972,       10094,        214,                 117795901,                       14101,                      53613,       496370,         230755,           481
 7675,         29905,            3442,             42,    235249,       10127,        215,                 117826601,                       14103,                      53813,       496454,         230787,           480
 7676,         29908,            3442,             42,    243187,       10141,        220,                 117857305,                       14105,                      53869,       496503,         230834,           479
 7677,         29911,            3442,             42,    247066,       10099,        218,                 117888013,                       14107,                      53640,       496586,         230870,           484
 7678,         29916,            3443,             42,    233606,       10108,        214,                 117918725,                       14108,                      53650,       496651,         230905,           480
 7679,         29921,            3444,             42,    233572,       10102,        218,                 117949441,                       14109,                      54669,       496736,         230940,           482
 7680,         29924,            3444,             42,    230641,       10098,        210,                 117980161,                       14111,                      53883,       496805,         230995,           482
 7681,         29927,            3444,             42,    231290,       10107,        212,                 118010885,                       14113,                      53858,       496851,         230992,           483
 7682,         29932,            3445,             42,    232296,       10130,        212,                 118041613,                       14114,                      53871,       496903,         231026,           493
 7683,         29935,            3445,             41,    233318,       10125,        212,                 118072345,                       14116,                      53656,       497003,         231067,           482
 7684,         29938,            3445,             42,    235076,       10139,        214,                 118103081,                       14118,                      54022,       497106,         231122,           483
 7685,         29943,            3446,             42,    234802,       10130,        213,                 118133821,                       14119,                      54226,       497174,         231166,           480
 7686,         29948,            3447,             42,    236226,       10146,        214,                 118164565,                       14120,                      54462,       497239,         231187,           480
 7687,         29951,            3447,             42,    236161,       10138,        215,                 118195313,                       14122,                      53743,       497319,         231224,           483
 7688,         29954,            3447,             42,    232122,       10160,        213,                 118226065,                       14124,                      54308,       497361,         231223,           483
 7689,         29957,            3447,             42,    232436,       10160,        214,                 118256821,                       14126,                      53959,       497431,         231254,           484
 7690,         29960,            3447,             42,    233375,       10151,        212,                 118287581,                       14128,                      53905,       497483,         231288,           485
 7691,         29963,            3447,             42,    233590,       10191,        233,                 118318345,                       14130,                      54097,       497578,         231333,           484
 7692,         29968,            3448,             43,    233619,       10137,        214,                 118349113,                       14131,                      54415,       497677,         231384,           486
 7693,         29971,            3448,             42,    233572,       10144,        214,                 118379885,                       14133,                      53756,       497708,         231409,           485
 7694,         29974,            3448,             42,    239687,       10167,        215,                 118410661,                       14135,                      54226,       497779,         231419,           483
 7695,         29979,            3449,             42,    239963,       10161,        216,                 118441441,                       14136,                      54300,       497834,         231457,           484
 7696,         29986,            3451,             42,    239053,       10124,        215,                 118472225,                       14138,                      54577,       497955,         231510,           483
 7697,         29989,            3451,             42,    232903,       10139,        214,                 118503013,                       14140,                      54222,       498014,         231538,           485
 7698,         29992,            3451,             42,    233451,       10168,        213,                 118533805,                       14142,                      53796,       498070,         231553,           486
 7699,         29995,            3451,             42,    233906,       10166,        213,                 118564601,                       14144,                      53939,       498145,         231596,           482
 7700,         29998,            3451,             42,    235291,       10172,        214,                 118595401,                       14146,                      53650,       498214,         231617,           484
 7701,         30001,            3451,             42,    232637,       10155,        212,                 118626205,                       14148,                      55250,       498307,         231669,           483
 7702,         30006,            3452,             42,    234840,       10210,        221,                 118657013,                       14149,                      54309,       498357,         231691,           482
 7703,         30009,            3452,             42,    234765,       10200,        216,                 118687825,                       14151,                      54998,       498421,         231735,           481
 7704,         30014,            3453,             42,    240367,       10182,        216,                 118718641,                       14152,                      54200,       498538,         231783,           481
 7705,         30017,            3453,             42,    241737,       10176,        216,                 118749461,                       14152,                      57255,       498553,         231793,           481
 7706,         30020,            3453,             43,    231347,       10184,        217,                 118780285,                       14155,                      55103,       498588,         231798,           491
 7707,         30023,            3453,             43,    231513,       10202,        214,                 118811113,                       14157,                      54421,       498676,         231838,           486
 7708,         30026,            3453,             42,    236029,       10150,        215,                 118841945,                       14159,                      53954,       498778,         231888,           484
 7709,         30035,            3456,             42,    235899,       10156,        215,                 118872781,                       14162,                      54843,       498847,         231918,           571
 7710,         30038,            3456,             43,    233213,       10210,        227,                 118903621,                       14164,                      54155,       498880,         231928,           485
 7711,         30041,            3456,             42,    234708,       10205,        213,                 118934465,                       14166,                      54222,       498926,         231956,           482
 7712,         30046,            3457,             42,    234473,       10127,        213,                 118965313,                       14167,                      54371,       498992,         231978,           485
 7713,         30049,            3457,             42,    234268,       10143,        216,                 118996165,                       14169,                      54019,       499099,         232037,           496
 7714,         30052,            3457,             42,    233630,       10135,        214,                 119027021,                       14171,                      54469,       499118,         232036,           482
 7715,         30055,            3457,             43,    235431,       10156,        220,                 119057881,                       14173,                      54013,       499233,         232114,           485
 7716,         30058,            3457,             43,    234156,       10160,        214,                 119088745,                       14175,                      54409,       499285,         232132,           482
 7717,         30061,            3457,             43,    234157,       10113,        213,                 119119613,                       14177,                      54797,       499405,         232211,           483
 7718,         30064,            3457,             42,    236597,       10164,        218,                 119150485,                       14179,                      54257,       499454,         232210,           487
 7719,         30067,            3457,             44,    233753,       10180,        216,                 119181361,                       14181,                      54208,       499498,         232217,           487
 7720,         30070,            3457,             42,    231656,       10191,        215,                 119212241,                       14183,                      54352,       499530,         232227,           488
 7721,         30077,            3459,             43,    232086,       10184,        213,                 119243125,                       14185,                      54531,       499637,         232293,           481
 7722,         30080,            3459,             42,    239652,       10130,        214,                 119274013,                       14187,                      55879,       499716,         232325,           486
 7723,         30083,            3459,             42,    239678,       10122,        215,                 119304905,                       14189,                      54479,       499750,         232329,           483
 7724,         30088,            3460,             42,    237048,       10189,        267,                 119335801,                       14190,                      54982,       499850,         232383,           487
 7725,         30091,            3460,             42,    232402,       10201,        215,                 119366701,                       14192,                      55107,       499914,         232410,           486
 7726,         30096,            3461,             44,    244233,       10112,        219,                 119397605,                       14193,                      54532,       500021,         232488,           483
 7727,         30099,            3461,             42,    244921,       10110,        216,                 119428513,                       14195,                      54997,       500062,         232481,           487
 7728,         30102,            3461,             43,    232495,       10155,        213,                 119459425,                       14197,                      54663,       500122,         232515,           485
 7729,         30105,            3461,             43,    232574,       10150,        211,                 119490341,                       14199,                      54617,       500199,         232564,           487
 7730,         30110,            3462,             42,    231440,       10158,        210,                 119521261,                       14200,                      54711,       500311,         232619,           489
 7731,         30117,            3464,             42,    235626,       10129,        212,                 119552185,                       14202,                      54330,       500362,         232644,           495
 7732,         30120,            3464,             42,    233653,       10126,        212,                 119583113,                       14204,                      54991,       500433,         232679,           484
 7733,         30123,            3464,             42,    233926,       10138,        213,                 119614045,                       14206,                      54381,       500453,         232669,           488
 7734,         30126,            3464,             42,    246035,       10208,        218,                 119644981,                       14208,                      54423,       500565,         232720,           606
 7735,         30129,            3464,             43,    246080,       10211,        225,                 119675921,                       14210,                      54471,       500611,         232756,           487
 7736,         30132,            3464,             42,    235805,       10232,        216,                 119706865,                       14212,                      55487,       500690,         232793,           483
 7737,         30137,            3465,             42,    235436,       10180,        218,                 119737813,                       14213,                      54474,       500750,         232819,           527
 7738,         30142,            3466,             43,    236694,       10197,        214,                 119768765,                       14214,                      54660,       500804,         232850,           485
 7739,         30145,            3466,             44,    236663,       10204,        215,                 119799721,                       14216,                      54770,       500893,         232899,           484
 7740,         30156,            3470,             43,    244561,       10213,        219,                 119830681,                       14220,                      54954,       500949,         232918,           486
 7741,         30159,            3470,             42,    239430,       10193,        216,                 119861645,                       14222,                      54735,       501036,         232964,           485
 7742,         30162,            3470,             42,    235285,       10225,        214,                 119892613,                       14224,                      54877,       501126,         233018,           487
 7743,         30167,            3471,             42,    235888,       10262,        215,                 119923585,                       14225,                      55713,       501173,         233039,           486
 7744,         30172,            3472,             43,    236056,       10210,        220,                 119954561,                       14226,                      55052,       501280,         233083,           484
 7745,         30175,            3472,             42,    235757,       10211,        216,                 119985541,                       14228,                      54664,       501340,         233112,           487
 7746,         30184,            3475,             42,    237192,       10183,        215,                 120016525,                       14231,                      55107,       501424,         233154,           485
 7747,         30187,            3475,             42,    236112,       10192,        217,                 120047513,                       14233,                      54716,       501486,         233172,           487
 7748,         30190,            3475,             42,    234864,       10222,        213,                 120078505,                       14235,                      54687,       501552,         233200,           485
 7749,         30195,            3476,             42,    233275,       10200,        213,                 120109501,                       14236,                      54628,       501624,         233252,           486
 7750,         30198,            3476,             42,    239132,       10131,        215,                 120140501,                       14238,                      54486,       501682,         233263,           487
 7751,         30201,            3476,             43,    237221,       10152,        216,                 120171505,                       14240,                      54614,       501740,         233305,           488
 7752,         30204,            3476,             42,    234304,       10186,        215,                 120202513,                       14242,                      55029,       501833,         233347,           487
 7753,         30209,            3477,             42,    234127,       10221,        214,                 120233525,                       14243,                      54927,       501895,         233371,           487
 7754,         30214,            3478,             44,    244302,       10227,        218,                 120264541,                       14244,                      54874,       501988,         233412,           486
 7755,         30217,            3478,             42,    243256,       10224,        219,                 120295561,                       14246,                      54642,       502026,         233439,           487
 7756,         30220,            3478,             42,    245648,       10190,        219,                 120326585,                       14248,                      55012,       502115,         233480,           490
 7757,         30223,            3478,             43,    244800,       10214,        218,                 120357613,                       14250,                      54981,       502146,         233486,           489
 7758,         30226,            3478,             42,    234129,       10254,        214,                 120388645,                       14252,                      55622,       502267,         233557,           523
 7759,         30229,            3478,             47,    234153,       10254,        214,                 120419681,                       14254,                      55402,       502283,         233550,           492
 7760,         30232,            3478,             43,    238408,       10230,        216,                 120450721,                       14256,                      55958,       502380,         233607,           616
 7761,         30239,            3480,             53,    239541,       10220,        317,                 120481765,                       14258,                      55597,       502438,         233620,           490
 7762,         30248,            3483,             43,    242130,       10258,        220,                 120512813,                       14261,                      55546,       502542,         233684,           485
 7763,         30253,            3484,             43,    241025,       10267,        221,                 120543865,                       14262,                      55384,       502620,         233726,           490
 7764,         30256,            3484,             43,    240198,       10189,        218,                 120574921,                       14264,                      54914,       502641,         233714,           491
 7765,         30259,            3484,             43,    240390,       10223,        220,                 120605981,                       14266,                      55125,       502772,         233797,           538
 7766,         30262,            3484,             43,    241588,       10203,        219,                 120637045,                       14268,                      54831,       502822,         233804,           488
 7767,         30267,            3485,             44,    242627,       10181,        218,                 120668113,                       14269,                      54646,       502882,         233839,           486
 7768,         30270,            3485,             43,    238855,       10278,        217,                 120699185,                       14271,                      55326,       502925,         233858,           485
 7769,         30273,            3485,             42,    239949,       10270,        219,                 120730261,                       14273,                      55034,       503017,         233888,           487
 7770,         30276,            3485,             42,    244554,       10219,        274,                 120761341,                       14275,                      55074,       503106,         233957,           491
 7771,         30279,            3485,             43,    240685,       10208,        218,                 120792425,                       14275,                      55347,       503117,         233949,           491
